,company,title,areas,value,value_trans,z_by_company
165728,Krung Thai Bank Public Company Limited,What we need to solve the urgent crisis of and how to develop sustainable Long Term Care in Thailand: Policy makers' perspectives,"['Public Health, Environmental and Occupational Health']",0.312816858291626,2.4134971377017047,3.04831894005668
165766,Krung Thai Bank Public Company Limited,Assessing risk of security non-compliance of banking security requirements based on attack patterns,"['Computer Science Applications', 'Computer Networks and Communications']",0.3168395161628723,2.438482456322109,3.0956526703636875
165772,Krung Thai Bank Public Company Limited,Estimating Long-Term Care Costs among Thai Elderly: A Phichit Province Case Study,['Geriatrics and Gerontology'],0.31036168336868286,2.3981250006507735,3.019429436803173
165775,Krung Thai Bank Public Company Limited,Constitutional Struggles and Polarised Identities in Thailand: The Constitutional Court and the Gravitational Pull of Thai-Ness upon Liberal Constitutionalism,['Law'],0.32709240913391113,2.501055715203252,3.216296206625299
165976,Krung Thai Bank Public Company Limited,Governance mechanism of state enterprises in Thailand: the roles of the board of directors and the firm’s performance,"['Sociology and Political Science', 'Public Administration']",0.3825080096721649,2.813625224506373,3.868359388390709
166384,Krung Thai Bank Public Company Limited,The accessibility and probability of encountering catastrophic health expenditure by Lao patients in Thai hospitals,"['Public Health, Environmental and Occupational Health']",0.3299941420555115,2.51848101702499,3.250440259619654
166434,Krung Thai Bank Public Company Limited,Challenges and factors affecting patent valuation: The case of Thailand 4.0,['Social Sciences (all)'],0.34960049390792847,2.6330494956152317,3.481143889058333
166488,Krung Thai Bank Public Company Limited,"Forecasting economic, social and environmental growth in the sanitary and service sector based on Thailand's sustainable development policy","['Ecology, Evolution, Behavior and Systematics', 'Environmental Science (all)']",0.31334906816482544,2.416817055106343,3.0545813365644263
166678,Krung Thai Bank Public Company Limited,The 25th Bangkok International Symposium on HIV Medicine,['Virology'],0.31539100408554077,2.4295141424798783,3.0786083473788914
166684,Krung Thai Bank Public Company Limited,The Factors Affecting Innovative Behavior: An Employee Assessment System Based on Knowledge Creation,"['Computer Science (miscellaneous)', 'Engineering (miscellaneous)']",0.30907154083251953,2.3900096798033763,3.0042486133727597
166805,Krung Thai Bank Public Company Limited,Unacceptable Forms of Work in the Thai Sex and Entertainment Industry,"['Political Science and International Relations', 'Law']",0.3255397081375122,2.4916805653542453,3.198025915548271
166907,Krung Thai Bank Public Company Limited,"Annotated catalogue of the types of Indo-Burmese non-marine Gastropoda deposited in the Faculty of Tropical Medicine, Mahidol University, Thailand","['Ecology, Evolution, Behavior and Systematics', 'Animal Science and Zoology', 'Genetics']",0.3289695382118225,2.5123422528093413,3.238383971573047
166923,Krung Thai Bank Public Company Limited,Regulation and decriminalisation of illegal substances in Thailand,['Medicine (all)'],0.3434242010116577,2.597544377394008,3.408468809146904
167250,Krung Thai Bank Public Company Limited,Nephrology in Thailand,['Medicine (all)'],0.3943074345588684,2.875027864979941,4.00720062551336
167302,Krung Thai Bank Public Company Limited,Alleviating social and economic inequality? The role of social enterprises in Thailand,"['Accounting', 'Strategy and Management', 'Organizational Behavior and Human Resource Management']",0.329815149307251,2.51740971622419,3.248334091323903
167413,Krung Thai Bank Public Company Limited,"The role of wages, skills development and R&D on productivity: evidence from Thai manufacturing firms","['Economics, Econometrics and Finance (all)']",0.3446791172027588,2.6048013363879874,3.4232351319237084
167587,Krung Thai Bank Public Company Limited,Family ownership and earnings quality of Thai firms,"['Accounting', 'Finance']",0.3447319269180298,2.605106243124818,3.4238565322267505
167649,Krung Thai Bank Public Company Limited,Accountability perception of Thai Government: to whom and what counts,"['Public Administration', 'Strategy and Management']",0.313949316740036,2.42055615390275,3.0616443295122653
167691,Krung Thai Bank Public Company Limited,"Correction to: Optimizing Pueraria candollei var. mirifica cell suspension culture for prolonged maintenance and decreased variation of isoflavonoid from single cell lines (Plant Cell, Tissue and Organ Culture (PCTOC), (2018), 134, 3, (433-443), 10.1007/s11240-018-1433-6)",['Horticulture'],0.32614457607269287,2.4953369773237615,3.2051432634887576
167703,Krung Thai Bank Public Company Limited,The Thailand-U.S. defense alliance in U.S.-indo-pacific strategy,"['Geography, Planning and Development', 'Political Science and International Relations']",0.321686714887619,2.468261481887878,3.1526885915196035
167890,Krung Thai Bank Public Company Limited,Do expectations for post-retirement family and government support crowd out pre-retirement savings? Insights from the working-age population in Thailand,"['Finance', 'Economics and Econometrics', 'Organizational Behavior and Human Resource Management']",0.34561586380004883,2.6102040453825093,3.4342576230778956
168208,Krung Thai Bank Public Company Limited,Where latest advances in HIV are shared: 21st Bangkok International Symposium on HIV Medicine,['Virology'],0.34107705950737,2.583911971267676,3.380850511366607
168249,Krung Thai Bank Public Company Limited,The conundrum of a dominant party in Thailand,"['Sociology and Political Science', 'Political Science and International Relations']",0.3310543894767761,2.52481717306568,3.2629159578030773
168254,Krung Thai Bank Public Company Limited,Dental school tracks related to the retention of dentists in Thai government service: A cross-sectional survey,"['Public Administration', 'Public Health, Environmental and Occupational Health']",0.3233339786529541,2.478300926549503,3.1720715818977334
168327,Krung Thai Bank Public Company Limited,"Corrigendum to “Effects of varying soil and atmospheric water deficit on water use characteristics of tropical street tree species” (Urban Forestry & Urban Greening (2018) 36 (76–83), (S1618866718303273) (10.1016/j.ufug.2018.10.010))","['Forestry', 'Ecology', 'Soil Science']",0.34042683243751526,2.580121663044943,3.373199432466058
168409,Krung Thai Bank Public Company Limited,The Regulation of Unfair Terms and Consumer Protection in Thailand,['Social Sciences (all)'],0.36027655005455017,2.6931915867736294,3.606766693323835
168437,Krung Thai Bank Public Company Limited,"Service quality, satisfaction, trust, and loyalty: the moderating role of main-bank and wealth status",['Marketing'],0.37376049160957336,2.7669929450755673,3.765429267539517
168447,Krung Thai Bank Public Company Limited,Thailand-EU ties: A toxic love affair,['Social Sciences (all)'],0.35668525099754333,2.6731320963703857,3.564508667297997
168519,Krung Thai Bank Public Company Limited,Plausible Scenarios for Thai Energy Businesses in the Next 30 Years,"['Renewable Energy, Sustainability and the Environment', 'Fuel Technology', 'Energy Engineering and Power Technology', 'Economics and Econometrics']",0.3625771105289459,2.705951368316764,3.633836882371822
168541,Krung Thai Bank Public Company Limited,The Revival of Buddhist Nationalism in Thailand and Its Adverse Impact on Religious Freedom,"['Sociology and Political Science', 'Law']",0.35169652104377747,2.644979099359757,3.505807379302833
168781,Krung Thai Bank Public Company Limited,Influence of external and internal auditors on key audit matters (KAMs) reporting in Thailand,"['Business and International Management', 'Accounting', 'Business, Management and Accounting (miscellaneous)', 'Strategy and Management', 'Organizational Behavior and Human Resource Management', 'Management Science and Operations Research', 'Marketing']",0.36518219113349915,2.7203158548094177,3.6644902928060863
168835,Krung Thai Bank Public Company Limited,Service marketing strategies and performances of tourism and hospitality enterprises: implications from a small border province in Thailand,"['Business and International Management', 'Strategy and Management', 'Marketing']",0.330790251493454,2.5232401896908057,3.259807904255751
169012,Krung Thai Bank Public Company Limited,Competition law in Thailand: in transition to an operational law,['Social Sciences (all)'],0.3845864236354828,2.8245645607635708,3.8928156283084046
169065,Krung Thai Bank Public Company Limited,"Social backgrounds, oral behaviors and dental service utilization among Thai older adults: data from the national oral health survey","['Health Policy', 'Public Health, Environmental and Occupational Health']",0.32186368107795715,2.469341973318517,3.154770913754064
169085,Krung Thai Bank Public Company Limited,"Inequality, sociocultures and habitus in Thailand","['Anthropology', 'Sociology and Political Science']",0.31987300515174866,2.4571604686472237,3.1313470680193007
169113,Krung Thai Bank Public Company Limited,Framework for communication model encouraging innovation in thai small and medium family businesses,"['Business, Management and Accounting (all)', 'Economics, Econometrics and Finance (all)']",0.32493340969085693,2.4880100597230057,3.1908917350939316
169146,Krung Thai Bank Public Company Limited,INVESTIGATING ZAKAT PAYMENT OF THAI MUSLIMS,"['Economics, Econometrics and Finance (all)']",0.3810877799987793,2.8061193194885754,3.851647858231865
169252,Krung Thai Bank Public Company Limited,Measuring Smiling Curves in Community Enterprises: Evidence from the One Tambon One Product Entrepreneurship Programme in Border Thailand,['Business and International Management'],0.31578484177589417,2.4319557247530987,3.0832425488488133
169265,Krung Thai Bank Public Company Limited,Determination of Factors in Cultural Dimensions and SERVQUAL Model Affecting the Corporate Image of Pharmacy Retail Stores,"['Management Information Systems', 'Finance', 'Economics and Econometrics']",0.3501087427139282,2.635947738978426,3.4871243409590553
169637,Krung Thai Bank Public Company Limited,Will ASEAN mutual recognition arrangements induce skilled workers to move? A case study of the engineering labor market in Thailand,"['Economics, Econometrics and Finance (all)', 'Business, Management and Accounting (all)', 'Social Sciences (all)']",0.37464264035224915,2.771739379194507,3.7758093177483465
169685,Krung Thai Bank Public Company Limited,"Bangkok, Thailand",['Social Sciences (all)'],0.34711164236068726,2.6188056844197147,3.4518581203745566
169767,Krung Thai Bank Public Company Limited,Does Thailand Fulfill the ASEAN Requirements for Foreign Direct Investment under Partial Liberalization in Electricity Industry?,['Social Sciences (all)'],0.3369099497795105,2.5595170570299977,3.331817047837904
169798,Krung Thai Bank Public Company Limited,Customer orientation of service employees: An empirical study of international student recruitment business in Thailand,['Chemistry (all)'],0.3239805996417999,2.4822307440263733,3.17968022883628
169859,Krung Thai Bank Public Company Limited,Diversification and performance of Sri Lankan banks,"['Management Information Systems', 'Finance', 'Economics and Econometrics']",0.38710346817970276,2.8377412949796175,3.922433137786017
169879,Krung Thai Bank Public Company Limited,Thailand: Elimination of Mother-to-Child Transmission of HIV and Syphilis,"['Health Policy', 'Health Informatics', 'Public Health, Environmental and Occupational Health']",0.3455185890197754,2.6096435794728,3.4331130121359488
169914,Krung Thai Bank Public Company Limited,Exploring women’s status incontemporary Thailand,['Social Sciences (all)'],0.39730721712112427,2.8903703638049323,4.042498407061332
170061,Krung Thai Bank Public Company Limited,Thai Government's Promotion of National Culture that Affected Thai Traditional Music Research During 1982-2012,"['Visual Arts and Performing Arts', 'History', 'Urban Studies', 'Music']",0.3576067090034485,2.6782954277060345,3.575351260960389
170199,Krung Thai Bank Public Company Limited,Uncertainty in an emerging market economy: evidence from Thailand,"['Statistics and Probability', 'Mathematics (miscellaneous)', 'Social Sciences (miscellaneous)', 'Economics and Econometrics']",0.32413288950920105,2.483155373255008,3.1814721902067906
170262,Krung Thai Bank Public Company Limited,Retirement Saving Over the Life Cycle: Evidence from a Developing Country,"['Demography', 'Gerontology', 'Life-span and Life-course Studies']",0.32544881105422974,2.4911306259019,3.196956349563915
170280,Krung Thai Bank Public Company Limited,Mobile learning application design to promote youth financial management competency in Thailand,"['Computer Science Applications', 'Computer Networks and Communications']",0.34333354234695435,2.5970192607288958,3.407402048581524
170313,Krung Thai Bank Public Company Limited,Comparative study of travel behavior between Thai and Japanese informal transport users: A case study of silor services in the Sukhumvit area,"['Engineering (all)', 'Computer Science Applications']",0.34412577748298645,2.6016041845733495,3.4167241051592714
170332,Krung Thai Bank Public Company Limited,Patient access to anti-cancer medicines under public health insurance schemes in Thailand: A mixed methods study,"['Pharmacology', 'Pharmaceutical Science']",0.3094087541103363,2.392133344985735,3.0082165278360335
170381,Krung Thai Bank Public Company Limited,"Financial effectiveness, investment efficiency, and quality of financial reporting: Evidence from ASEAN states","['Education', 'Arts and Humanities (miscellaneous)']",0.33471930027008057,2.5465932448910875,3.306040156937558
170482,Krung Thai Bank Public Company Limited,Flood management in the context of climate and land-use changes and adaptation within the chao phraya river basin,"['Safety, Risk, Reliability and Quality', 'Engineering (miscellaneous)']",0.3608283996582031,2.696258747164606,3.6132601862196765
170797,Krung Thai Bank Public Company Limited,Drivers and Challenges of Peer-to-Peer Energy Trading Development in Thailand,"['Renewable Energy, Sustainability and the Environment', 'Fuel Technology', 'Engineering (miscellaneous)', 'Energy Engineering and Power Technology', 'Energy (miscellaneous)', 'Control and Optimization', 'Electrical and Electronic Engineering']",0.30983173847198486,2.394794658000314,3.013193691775693
170889,Krung Thai Bank Public Company Limited,Raw Water Sources For Water Supply In Bangkok Metropolitan Administration During Seawater Intrusion Period,"['Engineering (all)', 'Multidisciplinary']",0.3269574046134949,2.500241978031865,3.2147076381305015
171099,Krung Thai Bank Public Company Limited,Updated basis knowledge of climate change summarized from the first part of Thailand’s second assessment report on climate change,['Environmental Science (all)'],0.31350693106651306,2.417800960935111,3.056438874603486
171230,Krung Thai Bank Public Company Limited,Chapter 34: Information technology issues in Thailand,"['Business, Management and Accounting (all)']",0.31782054901123047,2.4445382323066736,3.107196268092548
171285,Krung Thai Bank Public Company Limited,Lifelong Learning for Senior Citizens in Thailand,"['Cultural Studies', 'Education', 'Development']",0.3135563135147095,2.4181086660431115,3.057019947008757
171336,Krung Thai Bank Public Company Limited,DETERMINANTS OF THE MARKET VALUE OF LISTED FIRMS IN THE SERVICES SECTOR: A CASE OF THAILAND,"['Economics, Econometrics and Finance (miscellaneous)']",0.3771975338459015,2.785430375957142,3.8058721874882977
171368,Krung Thai Bank Public Company Limited,Barriers and Factors Affecting E-commerce Utilization of Thai Small and Medium-Sized Enterprises in Food and Beverage and Retail Services,['Business and International Management'],0.32957684993743896,2.5159827280835865,3.2455300750580314
171846,Krung Thai Bank Public Company Limited,Thai village committee administrative reform for promoting public service delivery,"['Education', 'Arts and Humanities (miscellaneous)']",0.31373322010040283,2.4192106734438257,3.059101567888474
171951,Krung Thai Bank Public Company Limited,University business incubators best practice: Factors affecting Thailand UBI performance,"['Business and International Management', 'Economics and Econometrics', 'Strategy and Management']",0.3362101912498474,2.555396292074719,3.323583143145224
171981,Krung Thai Bank Public Company Limited,Success Factors to Promote Innovative Behavior in Organizations,"['Strategy and Management', 'Health (social science)', 'Sociology and Political Science', 'Public Administration']",0.33259087800979614,2.5339703397109625,3.2809954803897807
172026,Krung Thai Bank Public Company Limited,Educational investment strategies for capacity building of thailand’s tourism professions,['Social Sciences (all)'],0.34285032749176025,2.5942184205873797,3.401716165673214
172052,Krung Thai Bank Public Company Limited,Key success factors and framework of fundraising for early-stage startups in Thailand,"['Business and International Management', 'Strategy and Management']",0.42276236414909363,3.0163635668500586,4.342023522771412
172158,Krung Thai Bank Public Company Limited,Management accounting practices in Thailand: Case study of manufacturing companies,"['Business and International Management', 'Strategy and Management', 'Management Science and Operations Research', 'Marketing', 'Management of Technology and Innovation']",0.39890533685684204,2.898500387959631,4.061303130453166
172308,Krung Thai Bank Public Company Limited,Determinants of goodwill and its impact on post-merger and acquisition performance in Thailand: a firm-level analysis,"['Accounting', 'Finance', 'Economics and Econometrics']",0.3246758282184601,2.486449019238704,3.187860830568428
172391,Krung Thai Bank Public Company Limited,"Remarriage in Thailand: A Study of Emerging Trends, Correlates, and Implications for Women's Well-Being",['Social Sciences (miscellaneous)'],0.34511858224868774,2.60733748462676,3.42840622045004
172542,Krung Thai Bank Public Company Limited,Universal coverage but unmet need: National and regional estimates of attrition across the diabetes care continuum in Thailand,['Multidisciplinary'],0.34686553478240967,2.6173925494007326,3.4489622266372417
172550,Krung Thai Bank Public Company Limited,International investment arbitration in Thailand: Limiting contract-based claims while maintaining treaty-based abbrev isds,"['Business and International Management', 'Political Science and International Relations', 'Economics, Econometrics and Finance (all)', 'Law']",0.3371068835258484,2.5606755043760896,3.3341343239115506
172559,Krung Thai Bank Public Company Limited,Forecasting International Tourist Arrivals from Major Countries to Thailand,['Industrial and Manufacturing Engineering'],0.31292837858200073,2.414193161904363,3.0496311747824043
172718,Krung Thai Bank Public Company Limited,Thai MOOC sustainability: Alternative credentials for digital age learners,['Computer Science (all)'],0.33592313528060913,2.553703836194761,3.320205418698891
172811,Krung Thai Bank Public Company Limited,The effect of income components and tax on inequality in Thailand under comprehensive income,"['Business and International Management', 'Economics, Econometrics and Finance (all)']",0.31844449043273926,2.4483821171048863,3.1145380495510633
172817,Krung Thai Bank Public Company Limited,Education–occupation mismatch and its wage penalties in informal employment in thailand,"['Geography, Planning and Development', 'Development']",0.3102298974990845,2.3972972252183222,3.017878741464543
172899,Krung Thai Bank Public Company Limited,Perspectives on veterinary education in Thailand,['Veterinary (all)'],0.3335368037223816,2.53958836861476,3.2921259801745193
172980,Krung Thai Bank Public Company Limited,Thailand’s Public Secret: Military Wealth and the State,"['Cultural Studies', 'Social Sciences (miscellaneous)']",0.3746613562107086,2.7718399733357013,3.7760295431379123
173384,Krung Thai Bank Public Company Limited,Thailand integrated energy blueprint (TIEB): One step towards sustainable energy sector,['Energy (all)'],0.31576603651046753,2.4318391962004458,3.083021271427132
173593,Krung Thai Bank Public Company Limited,Covid-19 and its impact on informal sector workers: a case study of Thailand,"['Social Sciences (miscellaneous)', 'Sociology and Political Science']",0.33381932973861694,2.5412638323352446,3.29545040166032
173739,Krung Thai Bank Public Company Limited,The Moderating Effects of Board Independence and the Separation of Chairman–Chief Executive Officer Duality Roles on a Firm’s Value: Evidence from the Thai Listed Firms,['Business and International Management'],0.36394035816192627,2.71347947555132,3.649877917395555
173930,Krung Thai Bank Public Company Limited,Current status of GI endoscopy in Thailand and Thai Association of Gastrointestinal Endoscopy (TAGE),['Medicine (all)'],0.3100484013557434,2.396156765775166,3.015743116269551
174044,Krung Thai Bank Public Company Limited,"Coloured Judgements? The Work of the Thai Constitutional Court, 1998–2016","['Cultural Studies', 'Social Sciences (miscellaneous)']",0.3262430429458618,2.4959316942564276,3.206301901525581
174069,Krung Thai Bank Public Company Limited,What matters in cost of debt: audit partner public-client specialization or busyness?,"['Accounting', 'Business, Management and Accounting (all)', 'Economics, Econometrics and Finance (all)']",0.31916144490242004,2.452791728895714,3.1229742950873405
174223,Krung Thai Bank Public Company Limited,"Sending Money Back Home: Banking Digitalization, Myanmar Migrant Workers, and the Thailand-Myanmar Border Trade","['Geography, Planning and Development', 'Development', 'Political Science and International Relations']",0.41024041175842285,2.9553083391940462,4.194680463443934
174264,Krung Thai Bank Public Company Limited,Payment mechanism and hospital admission: New evidence from Thailand healthcare reform,"['Health (social science)', 'History and Philosophy of Science']",0.33016377687454224,2.519495876682941,3.2524363152206224
174306,Krung Thai Bank Public Company Limited,Charitable Trusts of Cemeteries and Places of Worship in Thailand: A Historical Anomaly,"['History', 'Law']",0.33298105001449585,2.5362892140129865,3.2855865485429563
174445,Krung Thai Bank Public Company Limited,"Patient Characteristics, Procedural Details, and Outcomes of Contemporary Percutaneous Coronary Intervention in Real-World Practice: Insights from Nationwide Thai PCI Registry","['Radiology, Nuclear Medicine and Imaging', 'Cardiology and Cardiovascular Medicine']",0.32360565662384033,2.4799528004548455,3.1752683568201556
174482,Krung Thai Bank Public Company Limited,Airport Business Model Innovations for Local and Regional Airports: A Case of Cultural Entrepreneurship in Thailand,"['Economics, Econometrics and Finance (all)', 'Business, Management and Accounting (all)']",0.366333931684494,2.7266382280574177,3.6780425705213036
174525,Krung Thai Bank Public Company Limited,An Analysis of Base Electricity Tariff Reflecting Wheeling Charge in Thailand,"['Computer Networks and Communications', 'Artificial Intelligence', 'Computer Science Applications', 'Hardware and Architecture', 'Information Systems', 'Signal Processing', 'Electrical and Electronic Engineering']",0.3537546694278717,2.65663475461602,3.5300251586076232
174890,Krung Thai Bank Public Company Limited,Caring for Thai Older Persons With Long-Term Care Needs,"['Health (social science)', 'Sociology and Political Science', 'Life-span and Life-course Studies']",0.31797173619270325,2.4454701866057285,3.1089752544002973
174929,Krung Thai Bank Public Company Limited,"Thai Guidelines for Transcatheter Aortic Valve Implantation, TAVI 2021",['Medicine (all)'],0.32344383001327515,2.478968984596178,3.17336417869063
175254,Krung Thai Bank Public Company Limited,Malay Exiles in Central Thailand: Revisiting the cultural geography of Islam in Thailand and the Malay world’s northern diasporas,"['Geography, Planning and Development', 'Anthropology', 'Arts and Humanities (miscellaneous)']",0.334747314453125,2.546758950846592,3.3063697936671628
175480,Krung Thai Bank Public Company Limited,Security studies in Thailand,['Social Sciences (all)'],0.34964555501937866,2.6333065958940773,3.4816741132446762
175509,Krung Thai Bank Public Company Limited,The long reach of English law: A case of incidental transplantation of the English law concept of vicarious liability into Thailand’s civil and commercial code,"['History', 'Law']",0.3289054036140442,2.5119574880463222,3.2376293138686756
175691,Krung Thai Bank Public Company Limited,High prevalence of chronic kidney disease and its related risk factors in rural areas of Northeast Thailand,['Multidisciplinary'],0.3356495797634125,2.5520898774666185,3.316986551102038
175984,CP ALL Public Company Limited,Customers’ satisfaction toward drugstore facilities and services based on the good pharmacy practice standard in Thailand,"['Pharmacy', 'Pharmaceutical Science']",0.3528401255607605,2.6514626470857174,4.307400269822526
175985,CP ALL Public Company Limited,Analyzing problems affecting the performances of public-private partnership transportation projects - Case studies in Vietnam,['Multidisciplinary'],0.30774110555648804,2.3816136369756924,3.6567873742721084
176196,CP ALL Public Company Limited,Social Commerce's Operation Activities Patterns in Thailand,['Computer Science Applications'],0.26962459087371826,2.128769490944313,3.106906335089938
177209,CP ALL Public Company Limited,Last Mile Optimization for a Young 3PL Provider,"['Computer Networks and Communications', 'Computer Science Applications', 'Energy Engineering and Power Technology', 'Engineering (miscellaneous)', 'Electrical and Electronic Engineering', 'Control and Optimization', 'Instrumentation']",0.2988344132900238,2.324683573368902,3.5282965812413103
177229,CP ALL Public Company Limited,Servitization framework for product transition in chemical distribution,"['Business, Management and Accounting (miscellaneous)', 'Artificial Intelligence', 'Computer Science Applications', 'Industrial and Manufacturing Engineering', 'Social Sciences (miscellaneous)', 'Signal Processing', 'Information Systems and Management', 'Management Science and Operations Research']",0.2656666934490204,2.101085981038557,3.049808440201528
177266,CP ALL Public Company Limited,THE INFLUENCE OF CORPORATE IMAGE AND MARKETING MIX ON CONSUMER MOTIVES: AN EMPIRICAL STUDY OF MK RESTAURANTS,"['Education', 'Business, Management and Accounting (all)', 'Social Sciences (miscellaneous)', 'Economics, Econometrics and Finance (all)', 'Literature and Literary Theory']",0.37711086869239807,2.7849673126070615,4.657537777567466
177267,CP ALL Public Company Limited,"THE SUBSTANTIAL LESSENING OF COMPETITION TEST FOR MERGERS UNDER THE TRADE COMPETITION ACT B.E. 2560: LESSONS FROM THE UNITED STATES, EUROPEAN UNION, JAPAN, AND SINGAPORE","['Education', 'Business, Management and Accounting (all)', 'Social Sciences (miscellaneous)', 'Economics, Econometrics and Finance (all)', 'Literature and Literary Theory']",0.285014271736145,2.2337935943842404,3.328922796346785
177280,CP ALL Public Company Limited,BUSINESS SUCCESS FOR SUSTAINABILITY INDICATOR DEVELOPMENT OF ONE TAMBON ONE PRODUCE†,"['Education', 'Business, Management and Accounting (all)', 'Social Sciences (miscellaneous)', 'Economics, Econometrics and Finance (all)', 'Literature and Literary Theory']",0.3288697898387909,2.511743803110932,3.9615965355083698
177288,CP ALL Public Company Limited,INFLUENCE OF KNOWLEDGE MANAGEMENT ORIENTATION ON PERFORMANCE WITH INNOVATIVENESS IN SMEs,"['Education', 'Business, Management and Accounting (all)', 'Social Sciences (miscellaneous)', 'Economics, Econometrics and Finance (all)', 'Literature and Literary Theory']",0.2644137740135193,2.0922636826631313,3.031733423455144
177294,CP ALL Public Company Limited,CROSS-CULTURAL COMPETENCE - A CRUCIAL FACTOR THAT AFFECTS CHINESE CORPORATIONS’ BUSINESS PERFORMANCE IN THE EASTERN SPECIAL DEVELOPMENT ZONE OF THAILAND,"['Education', 'Business, Management and Accounting (all)', 'Social Sciences (miscellaneous)', 'Economics, Econometrics and Finance (all)', 'Literature and Literary Theory']",0.31165367364883423,2.4062259604933347,3.713231333705337
177600,CP ALL Public Company Limited,Development of pharmacy competency framework for the changing demands of Thailand’s pharmaceutical and health services,"['Pharmacy', 'Pharmaceutical Science']",0.32361388206481934,2.4800027961244524,3.8857731279211176
177622,CP ALL Public Company Limited,The Moderation Effect of Supply Chain Information Technology Capabilities on the Relationship between Customer Relationship Management with Organizational Performance of Thai Restaurants and Hotels,"['Software', 'Human-Computer Interaction', 'Computer Vision and Pattern Recognition', 'Computer Networks and Communications']",0.3340536952018738,2.5426528145409586,4.036381213273323
178299,CP ALL Public Company Limited,The Effect of CEO on Bank Efficiency: Evidence From Private Commercial Banks,['Psychology (all)'],0.26784664392471313,2.116368388992591,3.0812571034100107
178626,CP ALL Public Company Limited,Promoting healthy foods in healthcare system in Thailand,"['Public Health, Environmental and Occupational Health']",0.3274407982826233,2.503154381604659,3.9409814460011647
178680,CP ALL Public Company Limited,The relationship between supply chain management activities and firm performance with the mediating and moderating effect,"['Management Information Systems', 'Business and International Management', 'Strategy and Management', 'Statistics, Probability and Uncertainty', 'Management Science and Operations Research']",0.31711655855178833,2.440194085063288,3.7920406595938583
179014,CP ALL Public Company Limited,Are customer satisfaction and firm image mediators for environmental corporate strategies and economic performance of thai green smes in food manufacturing?,['Social Sciences (all)'],0.3060973882675171,2.371202135259257,3.633074582625142
179175,CP ALL Public Company Limited,Identifying factors affecting the success of rail infrastructure development projects contributing to a logistics platform: A Thailand case study,['Social Sciences (all)'],0.2907325029373169,2.271784055316802,3.4114158296514714
179280,CP ALL Public Company Limited,Conceptualizing brand orientation in non-profit contexts: A new perspective,['Social Sciences (all)'],0.28967344760894775,2.2647892482549112,3.396137558556599
179353,CP ALL Public Company Limited,Industrial Area Business Continuity Management Exercise: An Experimental Validation for Flood in Thailand,"['Safety, Risk, Reliability and Quality', 'Engineering (miscellaneous)']",0.28718411922454834,2.2482741011607996,3.3602257106273865
179394,CP ALL Public Company Limited,"An exploratory study on the knowledge management process, tools, and technologies in the context of small restaurant businesses in Thailand","['Strategy and Management', 'Industrial and Manufacturing Engineering', 'Management of Technology and Innovation']",0.29396292567253113,2.293005420875198,3.4580189418568037
179526,CP ALL Public Company Limited,Evaluating promotional pricing effectiveness using convenience store daily sales data,"['Business and International Management', 'Finance', 'Economics and Econometrics', 'Strategy and Management']",0.2641117572784424,2.0901328116972633,3.027376433380981
179697,CP ALL Public Company Limited,Investigation of infrastructure maintenance cost of intercity railway in Thailand,"['Materials Science (all)', 'Engineering (all)']",0.26484107971191406,2.0952757019994146,3.0378978722101606
180001,CP ALL Public Company Limited,Sustainable development and firm performance: Evidence from Thailand's sufficiency economy philosophy,"['Renewable Energy, Sustainability and the Environment', 'Development']",0.2624707818031311,2.0785259786603074,3.0037031960153278
180240,CP ALL Public Company Limited,Assessment of population coverage of hypertension screening in Thailand based on the effective coverage framework,['Health Policy'],0.26889699697494507,2.123701381948311,3.096409832655499
180290,CP ALL Public Company Limited,Co-creating a sustainable regional brand from multiple sub-brands: The andaman tourism cluster of Thailand,"['Computer Science (miscellaneous)', 'Geography, Planning and Development', 'Renewable Energy, Sustainability and the Environment', 'Building and Construction', 'Environmental Science (miscellaneous)', 'Energy Engineering and Power Technology', 'Hardware and Architecture', 'Computer Networks and Communications', 'Management, Monitoring, Policy and Law']",0.27665525674819946,2.177259634508208,3.208332971008199
180291,CP ALL Public Company Limited,Effective mechanisms for environmental awareness enhancement of the Thai public company,"['Environmental Science (all)', 'Earth and Planetary Sciences (all)']",0.3046519160270691,2.3620110845318214,3.612221737492221
180294,CP ALL Public Company Limited,Impact of covid-19 on food and plastic waste generated by consumers in bangkok,"['Computer Science (miscellaneous)', 'Geography, Planning and Development', 'Renewable Energy, Sustainability and the Environment', 'Environmental Science (miscellaneous)', 'Energy Engineering and Power Technology', 'Hardware and Architecture', 'Computer Networks and Communications', 'Management, Monitoring, Policy and Law']",0.2995556592941284,2.329340900346039,3.5387015069157535
180425,CP ALL Public Company Limited,Enhancing healthcare quality and outcomes for peritoneal dialysis patients in Thailand: An evaluation of key performance indicators and PDOPPS cohort representativeness,['Nephrology'],0.2642076909542084,2.090809848484134,3.0287604032890854
180717,CP ALL Public Company Limited,The role of corporate social responsibility and corporate image in times of crisis: The mediating role of customer trust,"['Pollution', 'Public Health, Environmental and Occupational Health', 'Health, Toxicology and Mutagenesis']",0.3051048815250397,2.364894830331475,3.6187563627277837
